applicant_id,jurisdiction,age,income,credit_score,debt_to_income,employment_length,loan_amount,postcode_risk_band,thin_file_flag,income_instability_flag,model_score,decision,observed_default,gender_audit,age_band,protected_group_flag,audit_group,denial_feature_candidate
APP-00820,EU,45,41978,653,0.347,1.1,20540,Low,0,1,0.3145,Declined,1,Male,36-45,0,Reference audit group,employment_length
APP-00821,US,44,41420,711,0.223,11.2,14162,Low,1,0,0.6351,Approved,0,Female,36-45,0,Reference audit group,thin_file_flag
APP-00822,EU,40,21851,633,0.413,2.3,9409,High,0,1,0.1345,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00823,EU,23,81640,753,0.201,4.6,29880,Low,0,0,0.8445,Approved,0,Male,19-25,1,Protected audit group,credit_score
APP-00824,EU,28,28361,689,0.196,2.1,9434,Very High,0,0,0.3832,Declined,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-00825,US,19,92161,765,0.384,4.0,38072,High,0,0,0.728,Approved,0,Male,19-25,1,Protected audit group,postcode_risk_band
APP-00826,EU,39,66388,635,0.266,2.3,36847,Low,0,0,0.409,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-00827,EU,42,32778,694,0.467,1.6,20662,Low,0,0,0.4031,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-00828,US,40,64851,625,0.515,4.1,34951,High,1,0,0.1385,Declined,0,Male,36-45,1,Protected audit group,thin_file_flag
APP-00829,EU,19,59452,708,0.14,0.6,20959,Low,1,0,0.6076,Approved,0,Female,19-25,0,Reference audit group,employment_length
APP-00830,EU,60,40355,705,0.282,4.7,17299,Low,0,0,0.6285,Approved,0,Female,56+,0,Reference audit group,credit_score
APP-00831,EU,43,45600,584,0.533,9.9,19792,Medium,0,1,0.1332,Declined,1,Male,36-45,1,Protected audit group,credit_score
APP-00832,US,37,51482,752,0.302,1.5,12146,Low,0,0,0.7621,Approved,0,Female,36-45,0,Reference audit group,employment_length
APP-00833,US,50,32112,666,0.491,5.6,14502,Medium,0,0,0.3259,Declined,0,Male,46-55,0,Reference audit group,debt_to_income
APP-00834,EU,43,51155,713,0.227,7.0,9091,High,0,0,0.6566,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00835,EU,40,18000,544,0.313,5.4,8625,Very High,1,0,0.0388,Declined,1,Female,36-45,1,Protected audit group,credit_score
APP-00836,US,29,50043,720,0.45,5.7,26870,Medium,0,0,0.5609,Approved,0,Male,26-35,1,Protected audit group,debt_to_income
APP-00837,US,45,80346,718,0.392,3.3,26369,Low,0,0,0.6817,Approved,0,Female,36-45,0,Reference audit group,debt_to_income
APP-00838,EU,36,68257,646,0.271,7.3,42165,Medium,0,1,0.3897,Declined,0,Female,36-45,1,Protected audit group,income_instability_flag
APP-00839,EU,31,45752,670,0.388,4.9,17512,Low,0,0,0.4811,Declined,0,Male,26-35,0,Reference audit group,debt_to_income
APP-00840,EU,23,45062,703,0.333,5.7,12344,Medium,0,0,0.5905,Approved,0,Female,19-25,0,Reference audit group,postcode_risk_band
APP-00841,US,45,57700,702,0.305,2.0,26541,Medium,0,0,0.5526,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00842,EU,42,18000,572,0.443,3.5,9733,Medium,0,1,0.0708,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-00843,US,63,30049,662,0.342,7.1,20413,Low,0,0,0.4189,Declined,0,Female,56+,0,Reference audit group,loan_amount
APP-00844,US,29,40421,625,0.305,5.9,12568,Medium,0,0,0.3343,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-00845,US,30,56497,702,0.496,3.9,21725,Low,0,0,0.5421,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00846,US,40,46009,790,0.09,6.8,19067,Low,0,0,0.9055,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-00847,US,34,40619,659,0.089,5.2,13209,Medium,0,0,0.5448,Declined,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-00848,US,29,22748,656,0.309,0.0,8044,High,1,0,0.1728,Declined,0,Male,26-35,1,Protected audit group,employment_length
APP-00849,EU,51,27761,714,0.537,1.2,12327,Low,0,0,0.4359,Declined,0,Male,46-55,0,Reference audit group,debt_to_income
APP-00850,EU,42,106860,727,0.281,2.2,50348,Medium,0,0,0.7071,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00851,EU,31,18000,608,0.37,0.5,6460,Low,0,0,0.1789,Declined,1,Male,26-35,1,Protected audit group,employment_length
APP-00852,US,54,63175,690,0.226,3.1,13512,Low,0,0,0.6635,Approved,1,Female,46-55,0,Reference audit group,credit_score
APP-00853,EU,35,36549,613,0.475,10.3,17329,Low,0,0,0.2665,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-00854,US,41,43690,635,0.269,4.8,27699,Medium,0,0,0.3339,Declined,1,Male,36-45,0,Reference audit group,credit_score
APP-00855,EU,37,40609,758,0.26,0.7,12173,Low,0,0,0.7587,Approved,0,Male,36-45,0,Reference audit group,employment_length
APP-00856,EU,36,45320,585,0.358,3.5,21801,Low,1,0,0.1519,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-00857,US,19,42075,581,0.191,9.8,12399,Low,0,0,0.3361,Declined,0,Female,19-25,1,Protected audit group,credit_score
APP-00858,EU,23,58959,687,0.282,6.1,20401,High,1,0,0.4202,Declined,0,Female,19-25,1,Protected audit group,thin_file_flag
APP-00859,US,36,22251,514,0.176,4.3,7025,Medium,0,1,0.074,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-00860,EU,51,39458,708,0.56,7.3,23250,Medium,0,0,0.4507,Declined,0,Male,46-55,0,Reference audit group,debt_to_income
APP-00861,US,47,29807,633,0.298,8.1,12637,Low,1,1,0.2492,Declined,0,Male,46-55,0,Reference audit group,thin_file_flag
APP-00862,US,24,46155,549,0.441,1.1,18830,Very High,1,1,0.0313,Declined,1,Male,19-25,1,Protected audit group,credit_score
APP-00863,EU,41,55828,737,0.157,1.9,26285,Medium,0,1,0.6722,Approved,0,Male,36-45,0,Reference audit group,income_instability_flag
APP-00864,EU,28,36604,617,0.627,6.6,22439,Low,0,0,0.1924,Declined,1,Female,26-35,0,Reference audit group,debt_to_income
APP-00865,EU,44,37784,631,0.386,5.5,18411,Low,0,0,0.3291,Declined,1,Male,36-45,0,Reference audit group,credit_score
APP-00866,EU,39,21288,694,0.108,10.6,6702,High,0,0,0.5553,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-00867,US,48,32198,700,0.287,0.6,16669,Low,0,0,0.5172,Declined,1,Female,46-55,0,Reference audit group,employment_length
APP-00868,EU,38,34519,619,0.395,4.9,18680,Low,0,1,0.223,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-00869,EU,31,35647,659,0.376,0.7,16581,Low,0,0,0.3566,Declined,0,Male,26-35,1,Protected audit group,employment_length
APP-00870,EU,43,86065,734,0.381,3.7,28710,Low,0,0,0.7409,Approved,0,Female,36-45,0,Reference audit group,debt_to_income
APP-00871,US,23,27660,598,0.394,2.7,10983,Medium,0,0,0.1629,Declined,0,Male,19-25,1,Protected audit group,credit_score
APP-00872,EU,39,55809,637,0.385,6.9,21561,High,1,0,0.2283,Declined,0,Female,36-45,1,Protected audit group,thin_file_flag
APP-00873,US,41,61679,642,0.414,1.7,22055,Low,0,0,0.3692,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-00874,EU,39,25832,665,0.264,6.4,8408,Very High,0,0,0.322,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00875,US,28,89784,642,0.138,10.2,33700,Medium,0,0,0.5815,Approved,0,Female,26-35,0,Reference audit group,credit_score
APP-00876,US,31,73777,780,0.29,3.7,35696,High,0,0,0.7733,Approved,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-00877,EU,55,35750,707,0.448,1.6,16906,Low,0,0,0.4884,Declined,0,Female,46-55,0,Reference audit group,debt_to_income
APP-00878,EU,52,91445,725,0.453,3.1,51425,High,0,0,0.5398,Declined,0,Female,46-55,1,Protected audit group,postcode_risk_band
APP-00879,US,31,21336,703,0.285,11.4,11859,Very High,0,0,0.3997,Declined,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-00880,US,47,52092,680,0.367,4.9,20787,Low,1,0,0.4335,Declined,1,Female,46-55,0,Reference audit group,thin_file_flag
APP-00881,EU,47,33242,665,0.465,4.2,12375,High,0,0,0.2766,Declined,1,Female,46-55,1,Protected audit group,postcode_risk_band
APP-00882,US,19,24741,607,0.408,2.4,11594,Low,0,0,0.1926,Declined,0,Male,19-25,1,Protected audit group,credit_score
APP-00883,EU,28,24941,544,0.564,15.5,10319,Medium,1,1,0.0408,Declined,1,Male,26-35,1,Protected audit group,credit_score
APP-00884,US,36,106870,572,0.285,1.6,37500,Low,0,0,0.2759,Declined,1,Male,36-45,0,Reference audit group,credit_score
APP-00885,EU,37,34007,550,0.415,2.1,13471,Very High,1,0,0.0396,Declined,1,Male,36-45,1,Protected audit group,credit_score
APP-00886,US,30,48905,690,0.256,1.0,17510,Medium,0,0,0.5204,Declined,0,Male,26-35,0,Reference audit group,employment_length
APP-00887,EU,39,39350,655,0.226,5.7,14624,Very High,0,0,0.3372,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00888,US,43,74404,659,0.219,2.1,24755,Low,0,0,0.5558,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-00889,US,37,24408,681,0.542,3.6,12893,Medium,1,1,0.1709,Declined,0,Female,36-45,1,Protected audit group,debt_to_income
APP-00890,EU,42,44561,748,0.713,2.1,25705,Medium,0,1,0.3887,Declined,1,Male,36-45,1,Protected audit group,debt_to_income
APP-00891,EU,36,40409,821,0.196,5.6,11667,Low,0,0,0.9172,Approved,1,Female,36-45,0,Reference audit group,credit_score
APP-00892,EU,28,93701,785,0.53,7.6,56588,High,0,0,0.7394,Approved,0,Male,26-35,0,Reference audit group,debt_to_income
APP-00893,US,38,51536,711,0.35,7.1,21668,Very High,0,0,0.4977,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00894,US,23,33017,545,0.335,5.5,12072,Very High,0,0,0.0774,Declined,0,Male,19-25,1,Protected audit group,credit_score
APP-00895,EU,31,41446,695,0.546,0.8,26383,Low,0,1,0.3237,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00896,US,50,33475,723,0.143,1.8,10883,Low,0,0,0.7063,Approved,0,Male,46-55,0,Reference audit group,employment_length
APP-00897,US,27,33885,649,0.215,3.8,11575,Low,1,0,0.3571,Declined,0,Male,26-35,0,Reference audit group,thin_file_flag
APP-00898,US,37,40128,682,0.183,7.3,9046,Low,0,0,0.664,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-00899,US,35,31234,621,0.413,0.2,14211,Low,0,1,0.1806,Declined,0,Male,26-35,1,Protected audit group,employment_length
APP-00900,EU,27,36399,550,0.279,3.3,13314,High,1,0,0.0725,Declined,1,Male,26-35,1,Protected audit group,credit_score
APP-00901,US,42,56565,699,0.116,2.2,12875,Medium,1,1,0.5086,Declined,0,Male,36-45,0,Reference audit group,thin_file_flag
APP-00902,US,37,55951,615,0.408,12.8,30827,Low,0,0,0.3324,Declined,1,Male,36-45,1,Protected audit group,credit_score
APP-00903,US,31,31206,685,0.573,4.6,17409,High,0,0,0.2627,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00904,US,37,38672,648,0.561,5.1,21469,Low,1,1,0.1721,Declined,1,Female,36-45,0,Reference audit group,debt_to_income
APP-00905,US,19,86346,681,0.404,10.5,42826,Low,0,0,0.6059,Approved,0,Female,19-25,0,Reference audit group,debt_to_income
APP-00906,US,45,97150,612,0.185,3.4,42394,Medium,0,0,0.3946,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-00907,US,34,61725,664,0.208,2.5,18874,Low,1,0,0.4622,Declined,0,Male,26-35,0,Reference audit group,thin_file_flag
APP-00908,EU,32,48759,800,0.399,4.6,18884,Medium,0,0,0.8096,Approved,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-00909,US,20,27994,611,0.116,3.7,1792,Low,1,0,0.3049,Declined,1,Male,19-25,0,Reference audit group,credit_score
APP-00910,US,34,36685,604,0.26,2.6,12289,High,0,0,0.2015,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-00911,EU,44,35172,701,0.46,5.3,19625,Low,0,0,0.4985,Declined,0,Male,36-45,1,Protected audit group,debt_to_income
APP-00912,EU,36,71160,689,0.182,4.0,29831,Medium,0,0,0.6275,Approved,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00913,US,50,21466,628,0.276,1.1,13243,Very High,0,0,0.1402,Declined,1,Female,46-55,1,Protected audit group,postcode_risk_band
APP-00914,EU,40,33522,736,0.444,1.5,13308,Medium,1,1,0.3713,Declined,0,Female,36-45,1,Protected audit group,thin_file_flag
APP-00915,EU,59,66514,624,0.439,3.5,41950,Low,1,0,0.2181,Declined,0,Female,56+,1,Protected audit group,thin_file_flag
APP-00916,US,49,68889,703,0.329,16.9,23836,Low,0,0,0.7048,Approved,0,Female,46-55,0,Reference audit group,credit_score
APP-00917,US,26,67969,653,0.452,4.1,45698,Low,0,0,0.3837,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00918,US,35,64662,751,0.513,5.9,23187,Medium,0,0,0.6816,Approved,0,Male,26-35,1,Protected audit group,debt_to_income
APP-00919,US,26,29426,710,0.135,2.8,9464,Very High,0,0,0.4994,Declined,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-00920,EU,46,68861,755,0.433,4.7,37291,Low,0,0,0.7426,Approved,0,Male,46-55,0,Reference audit group,debt_to_income
APP-00921,US,19,38432,724,0.324,8.6,10344,Very High,0,0,0.5563,Declined,0,Female,19-25,0,Reference audit group,postcode_risk_band
APP-00922,US,35,55887,679,0.437,3.6,22166,Low,0,0,0.4884,Declined,0,Male,26-35,1,Protected audit group,debt_to_income
APP-00923,US,55,34505,693,0.596,1.9,16578,Low,0,0,0.3658,Declined,0,Female,46-55,0,Reference audit group,debt_to_income
APP-00924,EU,50,28197,665,0.369,4.4,8057,Medium,0,1,0.3181,Declined,0,Female,46-55,0,Reference audit group,income_instability_flag
APP-00925,US,39,46376,613,0.328,9.9,15222,Low,0,0,0.3748,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-00926,EU,33,42659,642,0.321,1.1,17501,Very High,0,0,0.2159,Declined,1,Male,26-35,1,Protected audit group,postcode_risk_band
APP-00927,EU,43,38162,723,0.255,6.1,14567,Low,0,0,0.7119,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-00928,US,39,27804,567,0.145,2.6,11110,Medium,1,0,0.1237,Declined,1,Female,36-45,0,Reference audit group,credit_score
APP-00929,US,31,43686,748,0.396,2.9,22827,Low,0,0,0.6791,Approved,0,Male,26-35,0,Reference audit group,debt_to_income
APP-00930,EU,39,37130,649,0.34,3.8,10659,Low,0,1,0.3526,Declined,0,Male,36-45,0,Reference audit group,income_instability_flag
APP-00931,EU,32,55311,734,0.41,6.6,25043,Medium,0,0,0.6595,Approved,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-00932,US,31,55537,641,0.353,1.7,27258,Low,0,0,0.3669,Declined,1,Female,26-35,0,Reference audit group,credit_score
APP-00933,US,69,49280,562,0.414,1.5,25593,Medium,0,1,0.0917,Declined,0,Female,56+,1,Protected audit group,credit_score
APP-00934,US,29,45601,505,0.287,1.3,21329,Medium,1,0,0.0482,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-00935,EU,40,45461,573,0.486,7.4,22094,Medium,0,1,0.1205,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-00936,US,22,28886,647,0.437,2.4,17357,Low,0,1,0.2296,Declined,0,Male,19-25,1,Protected audit group,income_instability_flag
APP-00937,US,25,29390,691,0.205,6.0,8734,High,0,0,0.5058,Declined,0,Female,19-25,0,Reference audit group,postcode_risk_band
APP-00938,EU,40,34201,602,0.291,2.7,12863,High,0,0,0.1796,Declined,1,Female,36-45,0,Reference audit group,credit_score
APP-00939,EU,51,57700,714,0.463,2.2,24783,Low,0,0,0.572,Approved,0,Female,46-55,0,Reference audit group,debt_to_income
APP-00940,EU,39,59444,695,0.406,2.7,16144,Medium,0,0,0.5164,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00941,EU,27,35634,671,0.295,4.5,13451,Medium,0,0,0.4456,Declined,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-00942,EU,36,45805,629,0.398,3.9,18873,Very High,0,0,0.1912,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00943,EU,41,25050,665,0.485,18.0,11212,Low,0,0,0.381,Declined,0,Male,36-45,1,Protected audit group,debt_to_income
APP-00944,US,31,53238,731,0.343,8.5,24913,Medium,1,0,0.5968,Approved,0,Male,26-35,0,Reference audit group,thin_file_flag
APP-00945,US,35,18000,620,0.442,2.5,5775,Low,0,0,0.2009,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-00946,US,46,44463,678,0.419,1.8,24108,High,1,0,0.2299,Declined,0,Female,46-55,1,Protected audit group,thin_file_flag
APP-00947,US,39,36541,724,0.581,7.4,25424,Low,0,0,0.5258,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-00948,EU,19,37470,637,0.434,4.1,13228,High,1,0,0.1632,Declined,1,Female,19-25,1,Protected audit group,thin_file_flag
APP-00949,US,46,20485,640,0.357,6.0,8645,Low,0,0,0.323,Declined,1,Male,46-55,0,Reference audit group,credit_score
APP-00950,EU,43,39934,560,0.238,0.3,14146,Medium,1,1,0.0805,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-00951,US,42,77240,697,0.203,1.8,25815,High,0,0,0.5722,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00952,EU,41,51761,706,0.29,1.5,23058,High,0,0,0.4922,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-00953,EU,46,70274,650,0.642,5.3,32832,High,0,0,0.2327,Declined,0,Male,46-55,0,Reference audit group,debt_to_income
APP-00954,US,38,43014,678,0.386,6.4,20901,Low,0,1,0.4456,Declined,0,Male,36-45,0,Reference audit group,income_instability_flag
APP-00955,US,25,53582,701,0.398,6.5,27415,Low,0,0,0.6002,Approved,0,Male,19-25,0,Reference audit group,debt_to_income
APP-00956,US,30,25670,615,0.524,2.0,17372,High,0,0,0.102,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-00957,US,41,49880,647,0.277,4.2,20619,Medium,1,0,0.3077,Declined,0,Female,36-45,1,Protected audit group,thin_file_flag
APP-00958,US,51,24315,688,0.259,10.1,6620,High,1,0,0.3748,Declined,1,Male,46-55,0,Reference audit group,thin_file_flag
APP-00959,EU,36,51783,730,0.407,1.3,23224,Very High,1,1,0.2942,Declined,1,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00960,EU,69,35650,624,0.368,4.0,15380,Medium,0,1,0.2116,Declined,0,Male,56+,1,Protected audit group,credit_score
APP-00961,US,28,60352,598,0.284,1.3,22747,Medium,0,0,0.246,Declined,1,Female,26-35,1,Protected audit group,credit_score
APP-00962,EU,45,79733,702,0.295,7.9,47511,Low,0,0,0.6992,Approved,0,Female,36-45,0,Reference audit group,loan_amount
APP-00963,EU,56,76576,730,0.269,4.9,28307,Medium,1,0,0.6421,Approved,0,Female,56+,0,Reference audit group,thin_file_flag
APP-00964,US,33,71728,619,0.363,9.7,27862,Very High,0,0,0.2568,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-00965,US,38,89745,691,0.19,4.0,39830,Low,0,0,0.6989,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-00966,EU,41,49620,630,0.104,3.8,6093,Low,1,0,0.4224,Declined,0,Female,36-45,0,Reference audit group,thin_file_flag
APP-00967,EU,43,44880,656,0.457,12.3,26360,Low,0,0,0.4093,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-00968,US,49,65806,742,0.307,0.4,19031,Medium,0,0,0.6937,Approved,0,Male,46-55,0,Reference audit group,employment_length
APP-00969,EU,25,29213,623,0.379,7.6,17070,High,1,0,0.1465,Declined,0,Female,19-25,1,Protected audit group,thin_file_flag
APP-00970,US,60,63353,639,0.307,2.5,25572,Medium,0,0,0.3677,Declined,0,Male,56+,0,Reference audit group,credit_score
APP-00971,US,38,40912,724,0.393,7.7,18530,Medium,0,0,0.6193,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00972,EU,41,33750,582,0.342,5.1,19132,Low,0,0,0.1976,Declined,1,Female,36-45,1,Protected audit group,credit_score
APP-00973,US,63,89531,659,0.46,1.3,41688,Low,0,0,0.4208,Declined,0,Female,56+,0,Reference audit group,debt_to_income
APP-00974,EU,26,60277,703,0.464,4.6,28494,Low,0,0,0.5661,Approved,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00975,US,37,23228,712,0.335,3.3,9350,High,0,0,0.4301,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00976,US,22,46110,634,0.318,3.8,21810,Very High,1,0,0.1591,Declined,0,Male,19-25,0,Reference audit group,postcode_risk_band
APP-00977,EU,40,49308,748,0.305,5.8,26582,Low,1,0,0.6737,Approved,0,Male,36-45,0,Reference audit group,thin_file_flag
APP-00978,US,31,52582,733,0.33,0.9,25166,Low,0,1,0.6069,Approved,0,Female,26-35,0,Reference audit group,employment_length
APP-00979,US,29,46297,709,0.405,4.1,13785,High,0,1,0.4246,Declined,1,Male,26-35,1,Protected audit group,postcode_risk_band
APP-00980,EU,45,58015,850,0.469,4.0,19022,Medium,0,0,0.8865,Approved,0,Male,36-45,0,Reference audit group,debt_to_income
APP-00981,EU,29,58123,691,0.468,10.5,32295,Low,0,0,0.5543,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00982,US,40,104488,713,0.271,3.7,39111,Low,0,0,0.743,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-00983,US,34,32474,666,0.41,2.2,15047,Medium,0,0,0.3218,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-00984,US,42,65329,732,0.372,8.1,40062,High,0,0,0.6255,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00985,EU,39,62011,657,0.354,7.5,29363,Low,0,0,0.5118,Declined,1,Male,36-45,0,Reference audit group,credit_score
APP-00986,US,46,60691,599,0.409,4.2,30436,Low,0,1,0.2126,Declined,0,Female,46-55,0,Reference audit group,credit_score
APP-00987,EU,19,23575,628,0.371,1.7,10378,High,1,1,0.094,Declined,0,Male,19-25,1,Protected audit group,thin_file_flag
APP-00988,US,22,32851,706,0.112,8.7,7477,Medium,0,0,0.7072,Approved,0,Female,19-25,0,Reference audit group,postcode_risk_band
APP-00989,US,19,36562,661,0.426,1.5,16317,Very High,0,0,0.2105,Declined,0,Male,19-25,0,Reference audit group,postcode_risk_band
APP-00990,EU,41,61469,701,0.294,3.1,23932,High,0,0,0.5226,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00991,EU,35,29256,599,0.489,1.5,14833,Medium,0,0,0.127,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-00992,EU,34,66492,670,0.128,9.9,30946,Medium,0,0,0.6321,Approved,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-00993,EU,21,33235,783,0.342,5.3,16049,Low,0,0,0.797,Approved,0,Male,19-25,0,Reference audit group,credit_score
APP-00994,EU,31,29119,714,0.379,1.6,10343,Medium,0,0,0.4872,Declined,0,Male,26-35,0,Reference audit group,employment_length
APP-00995,US,26,56492,625,0.308,5.6,13787,Low,0,0,0.4251,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-00996,US,32,52247,691,0.549,13.1,26595,High,1,0,0.2946,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00997,EU,41,27358,671,0.277,5.5,10204,Medium,0,1,0.3794,Declined,0,Male,36-45,0,Reference audit group,income_instability_flag
APP-00998,US,30,56718,666,0.191,2.4,18421,Medium,1,0,0.4102,Declined,0,Male,26-35,0,Reference audit group,thin_file_flag
APP-00999,EU,52,69644,706,0.192,3.3,23890,Low,0,1,0.6674,Approved,0,Female,46-55,0,Reference audit group,income_instability_flag
APP-01000,EU,26,89346,690,0.337,9.5,33689,Low,0,0,0.6849,Approved,0,Female,26-35,0,Reference audit group,credit_score
APP-01001,EU,25,68934,677,0.203,6.0,26735,Very High,0,0,0.4823,Declined,1,Female,19-25,0,Reference audit group,postcode_risk_band
APP-01002,EU,51,26766,583,0.488,2.6,13288,Low,0,0,0.1307,Declined,0,Female,46-55,1,Protected audit group,credit_score
APP-01003,US,57,53209,706,0.35,8.9,22965,Low,0,0,0.6683,Approved,0,Male,56+,0,Reference audit group,credit_score
APP-01004,US,29,20407,652,0.386,1.0,10873,Low,1,1,0.1612,Declined,0,Male,26-35,0,Reference audit group,thin_file_flag
APP-01005,US,31,37741,689,0.346,2.8,14833,Very High,0,0,0.341,Declined,1,Female,26-35,1,Protected audit group,postcode_risk_band
APP-01006,US,47,33030,579,0.362,6.0,10926,Medium,0,0,0.1785,Declined,1,Female,46-55,1,Protected audit group,credit_score
APP-01007,US,42,30237,665,0.476,3.7,9120,Medium,0,0,0.3201,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01008,EU,35,61753,711,0.128,7.2,15535,Low,0,0,0.7961,Approved,0,Male,26-35,0,Reference audit group,credit_score
APP-01009,US,57,61735,713,0.346,5.8,30851,Low,0,0,0.6704,Approved,0,Female,56+,1,Protected audit group,credit_score
APP-01010,EU,46,38933,655,0.52,7.6,16839,Medium,1,1,0.198,Declined,1,Female,46-55,0,Reference audit group,debt_to_income
APP-01011,EU,27,34636,749,0.46,2.5,17701,Medium,0,0,0.5717,Approved,0,Male,26-35,1,Protected audit group,debt_to_income
APP-01012,EU,45,59894,663,0.461,8.0,39324,Low,0,0,0.4525,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01013,EU,44,48151,662,0.29,6.2,15839,High,0,1,0.3584,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01014,EU,19,140210,724,0.317,5.0,60705,High,0,0,0.6907,Approved,0,Male,19-25,1,Protected audit group,postcode_risk_band
APP-01015,US,34,38346,670,0.5,1.5,20417,High,0,1,0.1987,Declined,0,Female,26-35,1,Protected audit group,debt_to_income
APP-01016,US,38,49980,671,0.339,1.0,27183,Low,1,0,0.3435,Declined,0,Male,36-45,0,Reference audit group,thin_file_flag
APP-01017,EU,32,37050,611,0.379,3.9,16738,Medium,1,1,0.1263,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-01018,EU,42,57005,576,0.172,5.9,33654,Medium,1,1,0.1482,Declined,1,Male,36-45,1,Protected audit group,credit_score
APP-01019,EU,42,36055,703,0.172,2.7,17111,High,0,0,0.5156,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-01020,EU,44,65623,725,0.579,3.0,33173,Medium,0,0,0.5082,Declined,0,Female,36-45,0,Reference audit group,debt_to_income
APP-01021,EU,19,59278,713,0.326,1.8,36580,Medium,0,0,0.5562,Declined,0,Male,19-25,0,Reference audit group,postcode_risk_band
APP-01022,EU,42,50082,676,0.312,7.2,26890,Medium,0,0,0.5057,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01023,US,26,54179,640,0.299,12.4,22083,Low,0,0,0.4845,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-01024,US,37,49577,659,0.247,5.8,19185,Very High,0,0,0.3624,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01025,US,36,58734,684,0.376,1.4,34449,Low,0,0,0.4851,Declined,0,Female,36-45,0,Reference audit group,employment_length
